도서관명,시도명,시군구명,도서관유형,휴관일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,열람좌석수,자료수(도서),자료수(연속간행물),자료수(비도서),대출가능권수,대출가능일수,소재지도로명주소,운영기관명,도서관전화번호,부지면적,건물면적,홈페이지주소,위도,경도,데이터기준일자,제공기관코드,제공기관명
꿈사랑 작은도서관,인천광역시,서구,작은도서관,토+일+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,40,9896,0,33,2.0,7,"인천광역시 서구 검단로 446, 검단e편한세상아파트 내",,032-204-3305,,,,37.6006953,126.6576523,2023-10-10,3560000,인천광역시 서구
느티나무 도서관,인천광역시,서구,작은도서관,법정공휴일,10:00,20:00,10:00,20:00,00:00,00:00,24,6900,0,2,2.0,7,인천광역시 서구 건지로348번길 18,,032-581-4048,,,,37.49602907,126.680365,2023-10-10,3560000,인천광역시 서구
경상북도교육청 영양도서관,경상북도,영양군,공공도서관,월,09:00,18:00,09:00,17:00,09:00,17:00,113,90911,242,6015,7033.360000000001,14,경상북도 영양군 영양읍 팔수로 538,경상북도교육청 영양도서관,054-683-2829,1800,1125.0,http://www.gbelib.kr/yy/,36.661461,129.1112388,2023-12-07,8891000,경상북도교육청 경상북도영양교육지원청
경상북도교육청정보센터,경상북도,경산시,공공도서관,둘째 주 월+넷째 주 월+법정 공휴일,08:00,22:00,08:00,22:00,00:00,00:00,156,186860,131,50802,5.0,14,경상북도 경산시 원효로 60,경상북도교육청정보센터,053-810-9999,6817,6442.0,https://www.gbelib.kr/geic/index.do,35.822679,128.744098,2023-12-01,8750684,경상북도교육청 경상북도교육청정보센터
경상북도교육청 구미도서관,경상북도,구미시,공공도서관,매월 둘째 월+ 매월 넷째 월요일+일요일을 제외한 법정공휴일(일요일과 공휴일이 겹치는 경우는 휴관)+특별한 사유로 도서관장이 지정한 날,08:00,22:00,08:00,22:00,08:00,22:00,590,241778,293,7072,10.0,14,경상북도 구미시 산책길 41 (원평동),경상북도교육청 구미도서관,054-450-7000,6470,4722.0,http://www.gbelib.kr/gm,36.12417372,128.3313513,2023-12-08,8750686,경상북도교육청 경상북도교육청구미도서관
우당도서관,제주특별자치도,제주시,공공도서관,월요일+1월1일+설연휴+추석연휴+12월31일,08:00,23:00,08:00,23:00,08:00,23:00,1290,293413,213,5369,5.0,15,제주특별자치도 제주시 사라봉동길 30,제주특별자치도 제주시청,064-728-1503,24389,7037.0,http://lib.jeju.go.kr/,33.51486981,126.547868,2024-06-30,6500000,제주특별자치도
애월도서관,제주특별자치도,제주시,공공도서관,금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,22:00,08:00,22:00,08:00,22:00,181,77263,16,2776,5.0,15,제주특별자치도 제주시 애월읍 일주서로 6339,제주특별자치도 제주시청,064-728-1507,3599,1501.0,http://lib.jeju.go.kr/,33.46332164,126.3313092,2024-06-30,6500000,제주특별자치도
표선도서관,제주특별자치도,서귀포시,공공도서관,매주금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,22:00,08:00,22:00,08:00,22:00,148,76496,28,3413,5.0,15,제주특별자치도 서귀포시 표선면 표선백사로 110번길 17-10,제주특별자치도 서귀포시,064-787-5488,5840,2039.0,http://lib.jeju.go.kr/,33.32377597,126.8384972,2024-06-30,6500000,제주특별자치도
안덕산방도서관,제주특별자치도,서귀포시,공공도서관,매주금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,22:00,08:00,22:00,08:00,22:00,150,64182,28,4356,5.0,15,제주특별자치도 서귀포시 안덕면 화순서서로 44,제주특별자치도 서귀포시,064-794-2489,3306,1838.0,http://lib.jeju.go.kr/,33.25505201,126.3306509,2024-06-30,6500000,제주특별자치도
성산일출도서관,제주특별자치도,서귀포시,공공도서관,매주금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,22:00,08:00,22:00,08:00,22:00,167,71771,28,8042,5.0,15,제주특별자치도 서귀포시 성산읍 고성오조로 133,제주특별자치도 서귀포시,064-783-4227,7007,2115.0,http://lib.jeju.go.kr/,33.45527375,126.9122989,2024-06-30,6500000,제주특별자치도
서귀포시중앙도서관,제주특별자치도,서귀포시,공공도서관,매주금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,23:00,08:00,23:00,08:00,23:00,325,101393,27,8271,5.0,15,제주특별자치도 서귀포시 김정문화로 32,제주특별자치도 서귀포시,064-739-1516,20882,3416.0,http://lib.jeju.go.kr/,33.25141739,126.5076218,2024-06-30,6500000,제주특별자치도
서귀포시서부도서관,제주특별자치도,서귀포시,공공도서관,매주월요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,23:00,08:00,23:00,08:00,23:00,247,68697,36,4234,5.0,15,제주특별자치도 서귀포시 중문관광로 346,제주특별자치도 서귀포시,064-739-9862,7927,1300.0,http://lib.jeju.go.kr/,33.25090559,126.432152,2024-06-30,6500000,제주특별자치도
서귀포시삼매봉도서관,제주특별자치도,서귀포시,공공도서관,매주금요일+1월1일+설연휴+추석연휴+12월31일+「관공서의 공휴일에 관한 규정」제3조제1항제2호에 따른 대체공휴일,08:00,23:00,08:00,23:00,08:00,23:00,170,95705,27,4671,5.0,15,제주특별자치도 서귀포시 남성중로153번길 15,제주특별자치도 서귀포시,064-733-1524,13189,1624.0,http://lib.jeju.go.kr/,33.24484755,126.5511958,2024-06-30,6500000,제주특별자치도
해맞이역사도서관,서울특별시,양천구,공공도서관,월+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,102,31923,19,0,5.0,14,서울특별시 양천구 지양로 37,양천문화재단,02-2693-5919,,1146.0,http://lib.yangcheon.or.kr,37.519076,126.835607,2024-10-01,3140000,서울특별시 양천구
영어특성화도서관,서울특별시,양천구,공공도서관,일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,100,65657,30,3729,5.0,14,서울특별시 양천구 목동동로 81,양천문화재단,02-2642-5919,,715.0,http://lib.yangcheon.or.kr,37.515936,126.863865,2024-10-01,3140000,서울특별시 양천구
달마을작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,60,12832,5,0,5.0,14,서울특별시 양천구 목동중앙본로 120,양천문화재단,02-2644-5919,,177.0,http://lib.yangcheon.or.kr,37.546114,126.871701,2024-10-01,3140000,서울특별시 양천구
꿈자람작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,13:00,00:00,00:00,50,12970,4,0,5.0,14,서울특별시 양천구 목동중앙남로 16나길 55,양천문화재단,02-2646-5919,,168.0,http://lib.yangcheon.or.kr,37.544781,126.864407,2024-10-01,3140000,서울특별시 양천구
모새미작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,13:00,00:00,00:00,36,7813,4,0,5.0,14,서울특별시 양천구 목동중앙서로7길 16-18,양천문화재단,02-2606-5919,,739.0,http://lib.yangcheon.or.kr,37.5336178675,126.867173,2024-10-01,3140000,서울특별시 양천구
고운달작은도서관,서울특별시,양천구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,44,7647,5,0,5.0,14,서울특별시 양천구 곰달래로1길 38,양천문화재단,02-2694-5919,,161.0,http://lib.yangcheon.or.kr,37.532805,126.831562,2024-10-01,3140000,서울특별시 양천구
고운맘작은도서관,서울특별시,양천구,작은도서관,일+법정공휴일,10:00,18:00,10:00,14:00,00:00,00:00,30,10065,7,0,5.0,14,서울특별시 양천구 중앙로53길 47,양천문화재단,02-2695-5919,,89.0,http://lib.yangcheon.or.kr,37.524973,126.844568,2024-10-01,3140000,서울특별시 양천구
드림파크 어울림 1단지 문고,인천광역시,서구,작은도서관,월+수+목+토+법정공휴일,14:00,18:00,00:00,00:00,00:00,00:00,15,4000,0,2,2.0,7,"인천광역시 서구 봉화로 18, 드림파크어울림1단지 내 작은도서관",,032-561-3807,,,,37.59565987,126.6392635,2023-10-10,3560000,인천광역시 서구
드림하이 작은도서관,인천광역시,서구,작은도서관,월+법정공휴일,11:00,17:00,11:00,15:00,00:00,00:00,26,3385,0,80,2.0,7,"인천광역시 서구 완정로64번길 64, 3층",,070-4217-1005,,,,37.596244,126.673545,2023-10-10,3560000,인천광역시 서구
물푸레 작은도서관,인천광역시,서구,작은도서관,일+법정공휴일,10:00,18:00,11:00,14:00,00:00,00:00,18,19229,0,2,2.0,7,"인천광역시 서구 원당대로840번길 21, 풍림아이원아파트 관리동 3층",,032-563-1739,,,,37.59234272,126.6949518,2023-10-10,3560000,인천광역시 서구
청초랑 북카페,인천광역시,서구,작은도서관,토+일+법정공휴일,10:00,18:00,00:00,00:00,00:00,00:00,50,4190,0,0,0.0,0,"인천광역시 서구 청라라임로 58, (연희동) 지하1층",인천광역시 서구 청라1동 주민센터,032-560-3442,,,,37.53266259,126.6537321,2023-10-10,3560000,인천광역시 서구
푸른길 작은도서관,인천광역시,서구,작은도서관,월+일+법정공휴일,11:00,17:00,13:00,17:00,00:00,00:00,119,2700,0,0,0.0,0,"인천광역시 서구 검단로 784, (불로동) 지하1층 한길교회",,032-562-0697,,,,37.6148753,126.6869586,2023-10-10,3560000,인천광역시 서구
5B2F(빠삐뚜엡) 작은도서관,인천광역시,서구,작은도서관,월+토+일+법정공휴일,12:30,17:00,00:00,00:00,00:00,00:00,34,3004,0,0,0.0,0,인천광역시 서구 청마로134번길 14,,032-564-0693,,,,37.5894066,126.6790581,2023-10-10,3560000,인천광역시 서구
영월교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,32,107031,30,4235,5.0,14,강원특별자치도 영월군 영월읍 영월로1914-7(하송리),강원특별자치도교육청,033-373-9315,1600,1454.0,https://lib.gwe.go.kr/ywlib,37.180606,128.459732,2023-12-11,7801000,강원특별자치도교육청
원주교육문화관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,807,270660,74,4894,5.0,14,강원특별자치도 원주시 북원로 2312(단계동),강원특별자치도교육청,033-737-1001,22613,9755.199999999997,https://lib.gwe.go.kr/wjecc,37.351546,127.936005,2023-12-11,7801000,강원특별자치도교육청
인제교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,66,77269,23,4972,5.0,14,강원특별자치도 인제군 인제읍 인제로 193번길 15-1,강원특별자치도교육청,033-460-1077,496,1116.0,https://lib.gwe.go.kr/ijlib,38.0701063,128.1706078,2023-12-11,7801000,강원특별자치도교육청
정선교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,109,76340,32,3678,5.0,14,강원특별자치도 정선군 정선읍 봉양4길 9,강원특별자치도교육청,033-563-5330,905,1403.7,https://lib.gwe.go.kr/jslib,37.378102,128.662338,2023-12-11,7801000,강원특별자치도교육청
철원교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,124,60024,35,2270,5.0,14,강원특별자치도 철원군 철원읍 금학로 273번길 21-14,강원특별자치도교육청,033-455-6928,4320,1140.0,https://lib.gwe.go.kr/cwlib,38.211277,127.212661,2023-12-11,7801000,강원특별자치도교육청
춘성교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,99,64582,24,3618,5.0,14,강원특별자치도 춘천시 신북읍 신샘밭로 359-32,강원특별자치도교육청,033-242-6636,1300,1147.0,https://lib.gwe.go.kr/cslib,37.92585874,127.7501265,2023-12-11,7801000,강원특별자치도교육청
춘천교육문화관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,395,148801,70,4002,5.0,14,강원특별자치도 춘천시중앙로 107번길 14,강원특별자치도교육청,033-258-2500,8757,9755.199999999997,https://lib.gwe.go.kr/chuncheonecc,37.875616,127.723611,2023-12-11,7801000,강원특별자치도교육청
태백교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,165,86969,24,2904,5.0,14,강원특별자치도 태백시 태백로 1126,강원특별자치도교육청,033-553-1237,2568,1068.0,https://lib.gwe.go.kr/tblib,37.157875,128.989346,2023-12-11,7801000,강원특별자치도교육청
평창교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,42,83673,21,4905,5.0,14,강원특별자치도 평창군 평창읍 평창중앙로 83-17,강원특별자치도교육청,033-332-2615,1289,911.0,https://lib.gwe.go.kr/pclib,37.369615,128.394439,2023-12-11,7801000,강원특별자치도교육청
홍천교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,150,80438,29,3602,5.0,14,강원특별자치도 홍천군 홍천읍 꽃뫼로 93,강원특별자치도교육청,033-434-3236,1440,1874.7,https://lib.gwe.go.kr/hclib,37.691794,127.8838503,2023-12-11,7801000,강원특별자치도교육청
화천교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,104,51843,41,3764,5.0,14,강원특별자치도 화천군 화천읍 상승로3길 22,강원특별자치도교육청,033-441-6343,1050,1635.15,https://lib.gwe.go.kr/hwlib,38.106761,127.704405,2023-12-11,7801000,강원특별자치도교육청
횡성교육도서관,,,공공도서관,월+국가지정 공휴일,08:00,23:00,08:00,23:00,08:00,23:00,119,99266,30,3940,5.0,14,강원특별자치도 횡성군 횡성읍 교항로 32,강원특별자치도교육청,033-344-6591,2330,1047.0,https://lib.gwe.go.kr/hslib,37.486521,127.979632,2023-12-11,7801000,강원특별자치도교육청
경상북도교육청성주도서관,경상북도,성주군,공공도서관,매주월요일,09:00,22:00,09:00,22:00,09:00,22:00,204,88070,98,2955,7.0,14,경상북도 성주군 성주읍 주천로 15-11,경상북도교육청성주도서관,054-933-2095,5277,2292.0,https://www.gbelib.kr/sj,35.9275887766,128.2835666012,2023-11-30,8931000,경상북도교육청 경상북도성주교육지원청
영도자원순환센터 작은도서관,부산광역시,영도구,작은도서관,토+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,24,1007,0,0,0.0,0,부산광역시 영도구 해양로 202(동삼동),부산광역시 영도구청 청소행정과,051-419-4462,,13.33,,,,2025-01-02,3280000,부산광역시 영도구
풀잎 작은도서관,부산광역시,영도구,작은도서관,토+공휴일,09:00,18:00,00:00,00:00,00:00,00:00,42,9547,0,0,5.0,14,부산광역시 영도구 영선대로65(영선동3가),영선2동주민센터,051-419-5541,,130.7,,35.08709058,129.041325,2025-01-02,3280000,부산광역시 영도구
한울마당 작은도서관,부산광역시,영도구,작은도서관,토+공휴일,09:00,17:00,00:00,00:00,00:00,00:00,30,7899,0,0,5.0,14,부산광역시 영도구 와치로161번길 37(동삼동),동삼3동주민센터,051-419-5781,,157.31,,35.0811911,129.0654486,2025-01-02,3280000,부산광역시 영도구
세곡마루도서관,서울특별시,강남구,작은도서관,일+법정공휴일,09:00,18:00,09:00,17:00,00:00,00:00,15,10162,17,0,5.0,14,서울특별시 강남구 헌릉로590길 68(세곡커뮤니티센터 2층),,02-2176-0634,,,https://library.gangnam.go.kr/segokmarulib/index.do,,,2024-12-07,3220000,서울특별시 강남구
개포하늘꿈도서관,서울특별시,강남구,공공도서관,화요일+일요일을 제외한 법정공휴일,09:00,22:00,09:00,17:00,09:00,17:00,240,25741,51,1059,5.0,14,서울특별시 강남구 개포로110길 54,(사)작은도서관만드는사람들,02-451-1511,764,1995.0,https://library.gangnam.go.kr/hnkklib,,,2024-12-07,3220000,서울특별시 강남구
일원라온영어도서관,서울특별시,강남구,공공도서관,월요일+일요일을 제외한 법정공휴일,09:00,18:00,09:00,17:00,09:00,17:00,98,24862,21,989,5.0,14,"서울특별시 강남구 영동대로 22, 지하 1층",,02-6712-0595,,,https://library.gangnam.go.kr/englib/index.do,,,2024-12-07,3220000,서울특별시 강남구
충청북도교육문화원 예봄책정원,충청북도,청주시,공공도서관,매주 일요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,60,22404,16,4779,5.0,21,충청북도 청주시 청원구 밀레니엄 2로 21(주중동),충청북도교육문화원,043-229-2655,24121,581.4,https://www.cbec.go.kr/home/main.php,36.68294442,127.479632,2024-12-05,8000449,충청북도교육청 충청북도교육문화원
해남군립도서관,전라남도,해남군,공공도서관,매주월요일+법정공휴일,09:00,22:00,09:00,18:00,00:00,00:00,440,100989,58,20320,5.0,14,전라남도 해남군 해남읍 군청길 4,전라남도 해남군청,061-530-5890,21813,1475.0,http://lib.haenam.go.kr,34.57347896,126.5990654,2024-12-07,4930000,전라남도 해남군
글로벌도서관,경기도,의왕시,공공도서관,매주금요일+법정공휴일,09:00,20:00,09:00,18:00,00:00,00:00,200,92480,42,5162,10.0,14,경기도 의왕시 보식골로 30-10,의왕시청,031-345-3681,6392,3539.21,http://www.uwlib.or.kr/global/main.do,37.35793027,126.9713611,2024-12-09,4030000,경기도 의왕시
